,marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue
2020-12-18,51.5,5.48,52.54,78.89,Good,None,Early-5G,-0.55,Hub,Fort_de_France,20340.19,10119.41,5336.98
2020-12-19,54.26,5.59,52.54,78.97,Good,None,Early-5G,0.07,Limited,Fort_de_France,23103.29,12800.12,
2020-12-20,57.02,5.71,52.54,79.06,Moderate,None,Early-5G,-0.6,Good,Fort_de_France,22707.18,8331.41,6578.81
2020-12-21,59.78,5.82,,79.14,Good,None,Early-5G,-0.48,Limited,Fort_de_France,16937.41,7939.91,4447.14
2020-12-22,,5.95,52.55,79.23,Good,None,Early-5G,0.4,Limited,Fort_de_France,18352.32,10453.21,5929.92
2020-12-23,62.65,6.07,52.55,79.31,Good,None,Early-5G,-0.54,Hub,Fort_de_France,19598.01,9971.77,5405.76
2020-12-24,62.76,6.2,52.55,79.4,Good,None,Early-5G,-0.2,Good,Fort_de_France,21773.68,10116.59,5459.09
2020-12-25,62.87,6.33,52.56,79.48,Moderate,None,Early-5G,-0.42,Good,Fort_de_France,21553.72,9528.62,6108.1
2020-12-26,62.98,6.47,52.56,79.57,Moderate,None,Early-5G,-0.43,Hub,Fort_de_France,25447.53,12447.38,
2020-12-27,63.08,6.6,52.56,79.66,Good,None,Early-5G,0.48,Hub,Fort_de_France,26698.86,12844.55,6546.7
2020-12-28,63.19,6.73,52.56,79.74,Good,None,Early-5G,-0.41,Hub,Fort_de_France,16617.79,10522.16,5136.68
2020-12-29,63.3,6.87,52.56,79.83,Good,None,Early-5G,0.59,Limited,Fort_de_France,20434.13,10062.66,5337.84
2020-12-30,63.41,7.0,52.57,,Moderate,None,Early-5G,0.35,Hub,Fort_de_France,21465.24,9216.92,6206.17
2020-12-31,63.52,7.13,52.57,80.0,Good,None,Early-5G,-0.6,Good,Fort_de_France,17899.8,12227.01,7683.4
2021-01-01,63.62,7.26,52.57,80.09,Good,None,Early-5G,-0.07,Hub,Fort_de_France,22800.35,11825.92,6842.97
2021-01-02,63.73,7.39,52.57,80.17,Good,None,Early-5G,0.66,Good,Fort_de_France,28911.58,14609.85,
2021-01-03,63.84,7.51,52.57,80.26,Good,None,Early-5G,-0.64,Hub,Fort_de_France,26222.39,17292.44,7835.96
2021-01-04,63.95,7.63,52.58,,Good,None,Early-5G,0.44,Hub,Fort_de_France,17384.61,10484.96,6248.54
2021-01-05,64.06,7.74,52.58,80.43,Moderate,None,Early-5G,0.09,Hub,Fort_de_France,21971.72,10626.54,5386.1
2021-01-06,64.17,7.85,52.58,80.52,Good,None,Early-5G,0.33,Hub,Fort_de_France,25451.63,12303.64,6550.25
2021-01-07,64.27,7.95,52.58,80.6,Good,None,Early-5G,0.94,Good,Fort_de_France,27656.03,12845.69,7660.32
2021-01-08,64.38,8.05,52.59,80.69,Good,None,Early-5G,0.68,Limited,Fort_de_France,,12254.07,7208.37
2021-01-09,64.49,8.14,52.59,80.77,Moderate,None,Early-5G,1.01,Hub,Fort_de_France,,,7618.74
2021-01-10,64.6,8.22,52.59,80.86,Moderate,None,Early-5G,-0.29,Poor,Fort_de_France,28183.15,15444.37,6971.54
2021-01-11,64.71,8.3,52.59,80.94,Good,None,Early-5G,0.97,Hub,Fort_de_France,21822.58,13265.77,6123.51
2021-01-12,64.81,8.36,52.59,81.03,Good,None,Early-5G,-0.78,Hub,Fort_de_France,25213.54,11821.33,5387.6
2021-01-13,64.92,8.42,52.6,81.11,Good,None,Early-5G,0.11,Good,Fort_de_France,24321.03,11063.0,7138.45
2021-01-14,65.03,8.47,52.6,81.19,Good,None,Early-5G,-0.19,Hub,Fort_de_France,24780.29,13521.99,
2021-01-15,65.13,8.51,52.6,81.28,Good,None,Early-5G,-0.06,Hub,Fort_de_France,31267.56,13803.18,8614.39
2021-01-16,65.24,8.55,52.6,81.36,Moderate,None,Early-5G,1.09,Hub,Fort_de_France,,15013.04,8183.78
2021-01-17,65.35,8.57,52.61,81.44,Good,None,Early-5G,1.36,Hub,Fort_de_France,,18962.0,9037.28
2021-01-18,65.45,8.58,52.61,81.52,Moderate,None,Early-5G,1.18,Hub,Fort_de_France,,11410.51,6882.33
2021-01-19,65.56,8.59,52.61,81.61,Moderate,None,Early-5G,0.32,Hub,Fort_de_France,21228.76,11649.27,5826.82
2021-01-20,65.66,8.58,52.61,81.69,Moderate,None,Early-5G,0.04,Hub,Fort_de_France,24430.03,12273.1,6404.83
2021-01-21,65.76,8.57,52.61,81.77,Moderate,None,Early-5G,0.4,Hub,Fort_de_France,29529.88,11811.15,6293.15
2021-01-22,65.87,8.55,52.62,81.85,Good,None,Early-5G,-0.03,Good,Fort_de_France,28995.85,15803.25,8520.68
2021-01-23,65.97,8.51,52.62,81.93,Good,None,Early-5G,-0.06,Hub,Fort_de_France,30879.65,17514.74,9230.45
2021-01-24,66.07,8.47,52.62,82.01,Good,None,Early-5G,0.33,Hub,Fort_de_France,36291.1,18633.76,10560.14
2021-01-25,66.17,8.42,52.62,82.09,Good,None,Early-5G,-0.72,Hub,Fort_de_France,26867.41,11105.25,8225.5
2021-01-26,66.27,8.36,52.63,,Good,None,Early-5G,-0.25,Hub,Fort_de_France,20788.78,14084.17,8245.87
2021-01-27,66.37,8.3,52.63,82.24,Moderate,,Early-5G,0.06,Hub,Fort_de_France,28668.95,13677.7,8450.34
2021-01-28,66.47,8.22,52.63,82.32,Good,None,Early-5G,0.63,Poor,Fort_de_France,34265.11,9559.68,8523.01
2021-01-29,66.57,8.14,52.63,82.39,Good,None,Early-5G,0.01,Hub,Fort_de_France,30432.35,10525.03,8396.4
2021-01-30,66.67,8.05,52.63,82.47,Good,None,Early-5G,-0.05,Limited,Fort_de_France,36367.46,11726.36,10377.25
2021-01-31,66.77,7.95,52.64,82.54,Good,None,Early-5G,0.35,Poor,Fort_de_France,39330.08,12500.23,
2021-02-01,66.86,7.85,52.64,82.62,Good,None,Early-5G,-0.44,Good,Fort_de_France,28481.21,15422.39,6712.7
2021-02-02,66.96,7.74,52.64,82.69,Good,None,Early-5G,0.07,Limited,Fort_de_France,30912.02,15387.92,7703.7
2021-02-03,67.05,7.63,52.64,82.76,Good,None,Early-5G,-0.59,Good,Fort_de_France,29339.33,13582.7,8655.73
2021-02-04,67.15,7.51,52.65,82.83,Good,None,Early-5G,0.39,Hub,Fort_de_France,33275.16,16148.35,
2021-02-05,67.24,7.39,52.65,82.9,Good,None,Early-5G,0.31,Hub,Fort_de_France,34104.86,17240.57,9511.82
2021-02-06,67.33,7.26,52.65,82.97,Good,None,Early-5G,-0.04,Limited,Fort_de_France,,19560.15,9647.62
2021-02-07,67.42,7.13,52.65,83.04,Good,None,Early-5G,-0.17,Hub,Fort_de_France,,20408.75,9814.85
2021-02-08,67.51,7.0,52.65,83.11,Good,None,Early-5G,-0.46,Hub,Fort_de_France,,13015.17,9090.82
2021-02-09,67.6,6.87,52.66,83.18,Good,None,Early-5G,0.67,Hub,Fort_de_France,,14995.25,9223.77
2021-02-10,67.69,6.73,52.66,83.24,Good,None,Early-5G,-0.47,Poor,Fort_de_France,,17750.97,9050.3
2021-02-11,67.78,6.6,52.66,83.31,Moderate,None,Early-5G,-0.36,Hub,Fort_de_France,,18281.82,9229.08
2021-02-12,67.86,6.47,52.66,83.37,Good,None,Early-5G,-0.04,Hub,Fort_de_France,33361.25,15029.45,8942.21
2021-02-13,67.95,6.33,52.66,83.44,Good,None,,-0.4,Limited,Fort_de_France,,19165.02,8373.77
2021-02-14,68.03,6.2,,83.5,Moderate,None,Early-5G,0.7,Hub,Fort_de_France,37621.5,15567.55,
2021-02-15,68.11,6.07,52.67,83.56,Moderate,None,Early-5G,-0.87,Poor,Fort_de_France,31986.42,13719.5,7244.19
2021-02-16,68.19,5.95,52.67,83.62,Moderate,None,Early-5G,0.05,Hub,Fort_de_France,30434.82,15375.6,8771.85
2021-02-17,68.27,5.82,52.67,83.68,Moderate,None,Early-5G,0.15,Hub,Fort_de_France,36768.26,15530.56,9030.93
2021-02-18,68.35,5.71,52.68,83.73,Moderate,None,Early-5G,0.46,Good,Fort_de_France,34240.87,16300.91,8983.17
2021-02-19,68.43,5.59,52.68,83.79,Good,None,Early-5G,-0.41,Hub,Fort_de_France,35410.99,18873.88,10021.9
2021-02-20,68.5,5.48,52.68,83.85,Moderate,None,Early-5G,0.02,Hub,Fort_de_France,,22081.79,11980.57
2021-02-21,68.58,5.38,52.68,83.9,Good,None,Early-5G,0.42,Hub,Fort_de_France,40425.03,,14685.5
2021-02-22,68.65,5.28,52.68,83.95,Good,None,Early-5G,-0.37,Good,Fort_de_France,27984.73,15835.82,9192.6
2021-02-23,68.72,5.19,52.69,84.01,Moderate,None,Early-5G,-0.86,Hub,Fort_de_France,23443.82,17577.2,9404.1
2021-02-24,68.79,5.11,52.69,84.06,Good,None,Early-5G,0.33,Hub,Fort_de_France,35657.64,16083.94,9510.44
2021-02-25,68.86,5.04,52.69,84.11,Moderate,None,Early-5G,-0.41,Hub,Fort_de_France,42457.24,18128.06,8089.59
2021-02-26,68.93,,52.69,84.16,Good,None,Early-5G,-0.16,Good,Fort_de_France,37725.08,19571.35,10162.23
2021-02-27,69.0,4.91,52.7,84.2,Good,None,Early-5G,0.31,Hub,Fort_de_France,39144.29,18630.88,10714.67
2021-02-28,69.06,4.86,52.7,84.25,Moderate,None,Early-5G,-0.49,Hub,Fort_de_France,44606.53,20288.41,11391.61
2021-03-01,69.12,4.82,52.7,84.29,Good,None,Mid-5G,-0.06,Hub,Fort_de_France,36206.05,20867.98,12395.81
2021-03-02,69.19,4.79,52.7,84.34,Good,None,Mid-5G,1.1,Poor,Fort_de_France,37097.14,18208.97,13044.59
2021-03-03,69.25,4.76,52.7,84.38,Good,None,Mid-5G,-0.51,Hub,Fort_de_France,39862.96,18447.17,15653.95
2021-03-04,69.31,4.75,52.71,84.42,Good,None,Mid-5G,-0.91,Limited,Fort_de_France,40016.79,19398.59,14330.63
2021-03-05,,4.74,52.71,84.46,Good,None,Mid-5G,1.06,Hub,Fort_de_France,42119.05,20603.73,12038.51
2021-03-06,69.42,4.75,52.71,84.5,Good,None,Mid-5G,-0.5,Hub,Fort_de_France,47521.08,22917.14,11442.63
2021-03-07,69.47,4.76,52.71,84.54,Moderate,None,Mid-5G,0.49,Hub,Fort_de_France,44501.39,19898.15,11989.22
2021-03-08,69.53,4.79,52.72,84.57,Good,None,Mid-5G,-0.17,Hub,Fort_de_France,37312.17,21939.46,9696.57
2021-03-09,69.58,4.82,52.72,84.6,Good,None,Mid-5G,-0.11,Hub,Fort_de_France,,19216.59,9006.25
2021-03-10,69.63,4.86,52.72,84.64,Good,None,Mid-5G,-0.39,Hub,Fort_de_France,46253.23,22013.08,10702.5
2021-03-11,69.67,4.91,52.72,84.67,Moderate,None,Mid-5G,0.07,Hub,Fort_de_France,45171.91,18557.54,8823.94
2021-03-12,69.72,4.97,52.72,84.7,Good,None,Mid-5G,-0.25,Hub,Fort_de_France,38920.9,20814.65,11350.11
2021-03-13,69.77,5.04,52.73,84.73,Moderate,None,Mid-5G,0.42,Good,Fort_de_France,42328.39,18586.92,11027.02
2021-03-14,69.81,5.11,52.73,84.76,Good,None,Mid-5G,-0.11,Good,Fort_de_France,41031.87,24836.25,12347.93
2021-03-15,69.85,5.19,52.73,84.78,Moderate,None,Mid-5G,-0.09,Poor,Fort_de_France,38711.12,19192.9,8582.46
2021-03-16,69.89,5.28,52.73,,Moderate,None,Mid-5G,0.83,Hub,Fort_de_France,43108.86,18015.6,8931.22
2021-03-17,69.93,5.38,52.73,84.83,Good,None,Mid-5G,-0.69,Hub,Fort_de_France,37479.94,19759.38,10634.63
2021-03-18,69.96,5.48,52.74,84.85,Good,None,Mid-5G,-0.67,Limited,Fort_de_France,38179.38,22168.45,9757.24
2021-03-19,70.0,5.59,52.74,84.87,Good,None,Mid-5G,-0.07,Hub,Fort_de_France,60321.67,,10772.31
2021-03-20,70.03,5.71,52.74,84.89,Good,None,Mid-5G,0.84,Hub,Fort_de_France,73223.01,,11972.62
2021-03-21,70.06,5.82,52.74,84.91,Good,None,Mid-5G,-0.52,Good,Fort_de_France,,,8899.37
2021-03-22,70.09,5.95,52.75,84.92,Good,None,Mid-5G,0.74,Hub,Fort_de_France,49643.19,,10571.19
2021-03-23,70.12,6.07,52.75,84.94,Good,None,Mid-5G,-0.27,Limited,Fort_de_France,35783.67,,9785.9
2021-03-24,70.15,6.2,52.75,84.95,Good,None,Mid-5G,0.34,Hub,Fort_de_France,43093.45,,11106.8
2021-03-25,70.17,6.33,52.75,84.96,Moderate,None,Mid-5G,-0.0,Hub,Fort_de_France,40367.68,,11278.67
2021-03-26,70.19,6.47,52.75,84.97,Good,None,Mid-5G,0.12,Hub,Fort_de_France,38669.98,17760.68,11571.45
2021-03-27,70.21,6.6,52.76,84.98,Good,,Mid-5G,0.77,Poor,Fort_de_France,45797.0,24575.51,10704.68
2021-03-28,70.23,6.73,52.76,84.99,Good,None,Mid-5G,0.16,Hub,Fort_de_France,45292.45,17080.95,11731.83
2021-03-29,70.25,6.87,52.76,84.99,Moderate,None,Mid-5G,0.64,Hub,Fort_de_France,32829.45,19400.13,9138.12
2021-03-30,70.26,7.0,52.76,85.0,Moderate,None,Mid-5G,0.61,Hub,Fort_de_France,37115.78,15634.24,9923.91
2021-03-31,70.28,7.13,52.77,85.0,Moderate,None,Mid-5G,-0.3,Hub,Fort_de_France,43579.74,19091.53,8691.57
2021-04-01,70.29,7.26,52.77,85.0,Good,None,Mid-5G,0.87,Hub,Fort_de_France,28732.63,17727.82,10030.17
2021-04-02,70.3,7.39,52.77,85.0,Good,None,Mid-5G,-0.1,Hub,Fort_de_France,34702.54,17961.45,9097.57
2021-04-03,67.29,7.51,52.77,85.0,Good,None,Mid-5G,0.21,Hub,Fort_de_France,36085.72,16623.85,8183.84
2021-04-04,64.29,7.63,52.77,84.99,Good,None,Mid-5G,0.32,Poor,Fort_de_France,27451.46,15380.68,9501.29
2021-04-05,61.28,7.74,52.78,84.99,Good,None,Mid-5G,-0.52,Hub,Fort_de_France,19811.68,12412.56,5750.86
2021-04-06,58.27,7.85,52.78,84.98,Good,,Mid-5G,-0.44,Hub,Fort_de_France,21373.91,11504.53,6889.13
2021-04-07,55.25,7.95,52.78,84.98,Good,None,Mid-5G,0.69,Hub,Fort_de_France,22830.37,12306.25,6528.55
2021-04-08,52.24,8.05,52.78,84.97,Moderate,None,Mid-5G,1.18,Hub,Fort_de_France,21902.61,12110.29,6215.15
2021-04-09,49.23,8.14,52.79,84.96,Good,None,Mid-5G,-0.75,Poor,Fort_de_France,26031.56,13310.84,9452.92
2021-04-10,49.22,8.22,52.79,84.94,Good,None,Mid-5G,0.49,Hub,Fort_de_France,33308.69,18052.2,8138.82
2021-04-11,49.22,8.3,52.79,84.93,Good,None,Mid-5G,-0.67,Good,Fort_de_France,24751.38,,16482.99
2021-04-12,49.21,8.36,52.79,84.91,Good,None,Mid-5G,-0.29,Hub,Fort_de_France,18106.87,13374.82,6790.27
2021-04-13,49.21,8.42,52.79,84.9,Good,None,Mid-5G,0.52,Limited,Fort_de_France,17795.85,13028.06,6344.59
2021-04-14,49.2,8.47,52.8,84.88,Good,None,Mid-5G,-0.24,Limited,Fort_de_France,18964.26,13765.73,7105.52
2021-04-15,49.19,8.51,52.8,84.86,Good,None,Mid-5G,-0.09,Hub,Fort_de_France,20665.91,12093.12,7653.55
2021-04-16,49.18,8.55,52.8,84.84,Good,None,Mid-5G,-0.12,Hub,Fort_de_France,26197.47,,9085.07
2021-04-17,49.17,8.57,52.8,84.82,Good,None,Mid-5G,-0.82,Poor,Fort_de_France,,15349.2,9193.48
2021-04-18,49.16,8.58,52.81,84.79,Good,None,Mid-5G,-0.35,Hub,Fort_de_France,26426.75,15322.89,8182.04
2021-04-19,49.14,8.59,52.81,84.77,Moderate,None,Mid-5G,0.24,Poor,Fort_de_France,19456.03,12076.66,5917.19
2021-04-20,49.13,8.58,52.81,84.74,Good,None,Mid-5G,-0.59,Hub,Fort_de_France,25725.97,12013.33,7507.21
2021-04-21,49.11,8.57,52.81,84.71,Good,None,Mid-5G,-0.87,Poor,Fort_de_France,16419.14,12388.47,6653.49
2021-04-22,49.09,8.55,52.81,84.68,Good,None,Mid-5G,1.06,Good,Fort_de_France,20352.25,11046.47,7713.75
2021-04-23,49.07,8.51,52.82,84.65,Good,None,Mid-5G,-0.29,Hub,Fort_de_France,21687.17,14422.19,8545.23
2021-04-24,49.05,8.47,52.82,84.62,Good,None,Mid-5G,1.23,Good,Fort_de_France,26357.68,16039.13,8222.95
2021-04-25,49.03,8.42,52.82,84.59,Good,None,Mid-5G,-0.19,Hub,Fort_de_France,25474.05,13552.53,8672.57
2021-04-26,49.01,8.36,52.82,84.55,Moderate,None,Mid-5G,-0.58,Hub,Fort_de_France,20007.09,11795.54,6114.08
2021-04-27,48.99,8.3,52.82,84.52,Moderate,None,Mid-5G,-0.63,Poor,Fort_de_France,21455.36,11169.69,6801.93
2021-04-28,48.96,8.22,52.83,84.48,Moderate,None,Mid-5G,0.33,Poor,Fort_de_France,18607.99,11587.23,6130.76
2021-04-29,48.94,8.14,52.83,84.44,Good,None,Mid-5G,-0.33,Hub,Fort_de_France,22169.97,10967.27,7075.66
2021-04-30,48.91,8.05,52.83,84.4,Good,None,Mid-5G,0.26,Hub,Fort_de_France,23621.86,13438.52,7654.29
2021-05-01,48.88,7.95,52.83,84.36,Moderate,None,Mid-5G,0.45,Limited,Fort_de_France,22823.51,14199.59,6590.14
2021-05-02,48.85,7.85,52.84,84.32,Good,None,Mid-5G,-0.69,Good,Fort_de_France,30474.54,16316.73,7890.28
2021-05-03,48.82,7.74,52.84,84.27,Good,None,Mid-5G,-0.54,Hub,Fort_de_France,18359.07,9397.04,6378.1
2021-05-04,51.77,7.63,52.84,84.23,Good,None,Mid-5G,0.73,Limited,Fort_de_France,30951.75,15406.51,6992.05
2021-05-05,54.72,7.51,52.84,84.18,Good,None,Mid-5G,-0.63,Hub,Fort_de_France,32774.05,16658.24,8309.55
2021-05-06,57.66,7.39,52.84,84.13,Good,None,Mid-5G,-0.12,Hub,Fort_de_France,30471.16,13616.18,8071.56
2021-05-07,60.6,7.26,52.85,84.08,Moderate,None,Mid-5G,0.9,,Fort_de_France,30261.54,16977.18,8294.29
2021-05-08,63.54,7.13,52.85,84.03,Moderate,None,Mid-5G,-0.22,Hub,Fort_de_France,38275.79,19204.84,11141.05
2021-05-09,66.48,7.0,52.85,83.98,Good,None,Mid-5G,0.16,Hub,Fort_de_France,34898.97,21133.82,
2021-05-10,69.4,6.87,52.85,83.93,Good,None,Mid-5G,-0.1,Hub,Fort_de_France,25662.09,15131.46,8242.77
2021-05-11,69.35,6.73,52.86,83.87,Good,None,Mid-5G,-0.22,Hub,Fort_de_France,30642.13,14108.6,7019.97
2021-05-12,69.29,6.6,52.86,83.82,Good,None,Mid-5G,-0.24,Poor,Fort_de_France,30136.83,19183.49,8604.56
2021-05-13,69.24,6.47,52.86,83.76,Moderate,None,Mid-5G,0.54,Poor,Fort_de_France,34031.76,17631.86,9153.99
2021-05-14,69.18,6.33,52.86,83.71,Good,None,Mid-5G,-0.53,Hub,Fort_de_France,34556.58,17349.47,7177.69
2021-05-15,69.12,6.2,52.86,83.65,Good,None,Mid-5G,0.2,Good,Fort_de_France,34729.78,20490.53,10550.6
2021-05-16,69.05,6.07,52.87,83.59,Moderate,None,Mid-5G,0.23,Hub,Fort_de_France,38566.14,18245.04,9971.05
2021-05-17,68.99,5.95,52.87,83.53,Moderate,None,Mid-5G,-0.89,Hub,Fort_de_France,26448.2,14826.56,8297.01
2021-05-18,68.93,5.82,52.87,83.47,Good,None,Mid-5G,-0.01,Hub,Fort_de_France,31417.16,14010.75,3700.15
2021-05-19,68.86,5.71,52.87,83.4,Good,None,Mid-5G,0.41,Good,Fort_de_France,33795.34,16345.85,4335.14
2021-05-20,68.79,5.59,52.88,83.34,Moderate,None,Mid-5G,-0.56,Poor,Fort_de_France,26979.15,15839.85,5027.13
2021-05-21,68.72,5.48,52.88,83.28,Good,None,Mid-5G,-0.34,Limited,Fort_de_France,34556.27,17887.06,
2021-05-22,68.65,5.38,52.88,83.21,Good,None,Mid-5G,-0.3,Hub,Fort_de_France,35093.11,19440.72,10406.49
2021-05-23,68.58,5.28,52.88,83.14,Moderate,None,Mid-5G,0.76,Hub,Fort_de_France,40356.55,16499.34,9149.89
2021-05-24,68.51,5.19,52.88,83.08,Good,None,Mid-5G,-0.21,Good,Fort_de_France,31719.99,11336.03,8272.1
2021-05-25,68.44,5.11,52.89,83.01,Good,None,Mid-5G,0.59,Good,Fort_de_France,29315.9,13371.26,7035.3
2021-05-26,68.36,5.04,52.89,82.94,Good,None,,-0.13,Good,Fort_de_France,30421.49,16349.18,8754.42
2021-05-27,68.29,4.97,52.89,82.87,Good,None,,0.13,Hub,Fort_de_France,26356.86,15988.05,7070.2
2021-05-28,68.21,4.91,52.89,82.8,Moderate,None,Mid-5G,0.74,Poor,Fort_de_France,33003.72,15176.94,8060.85
2021-05-29,68.13,4.86,52.9,,Good,None,Mid-5G,-0.81,Poor,Fort_de_France,29806.18,14982.7,10258.28
2021-05-30,68.05,4.82,52.9,82.65,Moderate,None,Mid-5G,0.6,Hub,Fort_de_France,33645.7,15265.55,9296.37
2021-05-31,67.97,4.79,52.9,,Good,None,Mid-5G,-0.37,Hub,Fort_de_France,29732.22,14413.07,8516.84
2021-06-01,67.89,4.76,52.9,82.51,Good,None,Mid-5G,0.38,Poor,Fort_de_France,26484.82,12318.39,7500.16
2021-06-02,,4.75,52.9,82.43,Good,None,Mid-5G,0.93,Hub,Fort_de_France,28855.69,15304.36,7986.2
2021-06-03,67.73,4.74,52.91,82.36,Good,None,Mid-5G,0.05,Good,Fort_de_France,23586.33,12313.07,7812.73
2021-06-04,67.65,4.75,52.91,82.28,Good,None,Mid-5G,0.44,Hub,Fort_de_France,31478.86,20719.1,7707.87
2021-06-05,67.56,4.76,52.91,82.2,Good,None,Mid-5G,-0.39,Hub,Fort_de_France,32643.88,19469.8,9687.84
2021-06-06,67.48,4.79,52.91,82.13,Good,None,Mid-5G,-0.28,Hub,Fort_de_France,38024.39,18822.69,9535.47
2021-06-07,67.39,4.82,52.91,82.05,Good,None,Mid-5G,-0.47,Hub,Fort_de_France,26532.46,11076.98,7348.4
2021-06-08,67.3,4.86,52.92,81.97,Moderate,None,Mid-5G,0.08,Hub,Fort_de_France,22436.38,10780.52,5975.18
2021-06-09,67.21,4.91,52.92,81.89,Good,None,Mid-5G,-0.08,Hub,Fort_de_France,27652.94,16449.66,6346.82
2021-06-10,67.13,4.97,52.92,81.81,Good,None,Mid-5G,0.13,Limited,Fort_de_France,30585.68,14531.71,8370.16
2021-06-11,67.04,5.04,52.92,81.73,Good,None,Mid-5G,-0.33,Poor,Fort_de_France,31923.89,14550.88,7817.87
2021-06-12,66.95,5.11,52.93,81.65,Good,None,Mid-5G,-0.05,Poor,Fort_de_France,,19632.23,9179.3
2021-06-13,66.86,5.19,52.93,81.57,Moderate,None,Mid-5G,0.3,,Fort_de_France,34868.2,10910.11,9309.75
2021-06-14,66.77,5.28,52.93,81.48,Moderate,None,Mid-5G,0.17,Hub,Fort_de_France,23292.18,12194.94,7258.97
2021-06-15,66.67,5.38,52.93,81.4,Good,None,Mid-5G,-0.57,Hub,Fort_de_France,26687.27,14161.8,6610.29
2021-06-16,66.58,5.48,52.93,81.32,Good,None,Mid-5G,-0.03,Hub,Fort_de_France,27626.77,14758.69,7498.11
2021-06-17,66.49,5.59,52.94,81.24,Good,None,Mid-5G,0.28,Limited,Fort_de_France,26658.44,,6612.54
2021-06-18,66.39,5.71,52.94,81.15,Good,None,Mid-5G,-0.47,Hub,Fort_de_France,29262.34,16422.2,7682.69
2021-06-19,66.3,5.82,52.94,81.07,Moderate,None,Mid-5G,0.47,Poor,Fort_de_France,30504.13,13246.1,8248.77
2021-06-20,66.21,5.95,52.94,80.98,Moderate,None,Mid-5G,-0.43,Hub,Fort_de_France,32899.96,13870.11,6978.88
2021-06-21,66.11,6.07,52.95,80.9,Moderate,None,Mid-5G,-0.92,Hub,Fort_de_France,22585.98,10294.47,6519.02
2021-06-22,66.02,6.2,52.95,80.81,Good,None,Mid-5G,-0.6,Good,Fort_de_France,25329.87,11107.02,6034.21
2021-06-23,65.92,6.33,52.95,,Moderate,,Mid-5G,0.81,Hub,Fort_de_France,25561.25,11279.31,7103.85
2021-06-24,65.82,6.47,52.95,80.64,Moderate,None,Mid-5G,1.18,Hub,Fort_de_France,25218.67,12403.2,6891.13
2021-06-25,65.73,6.6,52.95,80.56,Moderate,None,Mid-5G,0.01,Hub,Fort_de_France,29265.8,12004.84,7142.33
2021-06-26,65.63,6.73,52.96,,Good,None,Mid-5G,0.27,Hub,Fort_de_France,31375.58,14849.32,7987.73
2021-06-27,65.53,6.87,52.96,80.39,Good,None,Mid-5G,0.8,Hub,Fort_de_France,30870.35,14319.98,7974.36
2021-06-28,65.44,7.0,52.96,80.3,Good,None,Mid-5G,1.02,Hub,Fort_de_France,26116.15,10892.08,7054.99
2021-06-29,65.34,7.13,52.96,80.22,Moderate,None,Mid-5G,1.22,Hub,Fort_de_France,22140.95,,5783.89
2021-06-30,65.24,7.26,52.97,80.13,Good,None,Mid-5G,-0.3,Poor,Fort_de_France,25696.39,10573.63,6120.95
2021-07-01,65.14,7.39,52.97,80.04,Moderate,None,Mid-5G,0.47,Poor,Fort_de_France,26116.99,14774.32,7216.9
2021-07-02,65.05,7.51,52.97,79.96,Bad,None,Mid-5G,0.31,Limited,Fort_de_France,29967.13,12491.02,7081.12
2021-07-03,64.95,7.63,52.97,79.87,Moderate,None,Mid-5G,-0.81,Good,Fort_de_France,32587.13,14787.91,7703.85
2021-07-04,64.85,7.74,52.97,79.78,Moderate,,Mid-5G,0.32,Good,Fort_de_France,,14520.77,
2021-07-05,64.75,7.85,52.98,79.7,Bad,None,Mid-5G,-0.94,Limited,Fort_de_France,24039.17,13439.71,5563.98
2021-07-06,64.65,7.95,52.98,79.61,Moderate,None,Mid-5G,-0.05,Hub,Fort_de_France,22403.6,,5495.97
2021-07-07,64.56,8.05,52.98,79.53,Bad,None,Mid-5G,-0.22,Poor,Fort_de_France,25945.33,13612.85,7701.53
2021-07-08,64.46,8.14,52.98,79.44,Moderate,None,Mid-5G,0.46,Hub,Fort_de_France,25882.31,14468.42,5469.86
2021-07-09,64.36,8.22,52.98,79.36,Moderate,None,Mid-5G,-0.47,Hub,Fort_de_France,28737.8,14252.96,7230.32
2021-07-10,64.26,8.3,52.99,79.27,Bad,None,Mid-5G,0.12,Good,Fort_de_France,30289.11,15321.95,7047.72
2021-07-11,64.17,8.36,52.99,,Moderate,None,Mid-5G,0.11,Good,Fort_de_France,32457.11,16744.43,
2021-07-12,64.07,8.42,52.99,79.1,Moderate,None,Mid-5G,-0.37,Hub,Fort_de_France,18520.55,11182.55,6369.55
2021-07-13,63.97,8.47,52.99,79.02,Bad,None,Mid-5G,-0.74,Limited,Fort_de_France,23322.6,11001.75,5437.79
2021-07-14,63.87,8.51,53.0,78.93,Bad,None,Mid-5G,-0.58,Hub,Fort_de_France,27803.25,11912.62,6782.4
2021-07-15,63.78,8.55,53.0,78.85,Moderate,None,Mid-5G,-1.13,Good,Fort_de_France,23020.21,11105.69,5581.14
2021-07-16,63.68,8.57,53.0,78.76,Moderate,None,Mid-5G,-0.25,Limited,Fort_de_France,23974.86,13122.37,6296.99
2021-07-17,63.59,8.58,53.0,78.68,Moderate,,Mid-5G,0.05,Hub,Fort_de_France,28420.73,,5790.19
